Year,Stage,Jury or Televoting,From country,To country,Points
2003,f,T,Malta,Slovenia,0
2003,f,T,Malta,Spain,0
2003,f,T,Malta,Sweden,8
2003,f,T,Malta,The Netherlands,7
2003,f,T,Malta,Turkey,4
2003,f,T,Malta,Ukraine,0
2003,f,T,Malta,United Kingdom,0
2003,f,T,Norway,Austria,8
2003,f,T,Norway,Belgium,3
2003,f,T,Norway,Bosnia & Herzegovina,0
2003,f,T,Norway,Croatia,0
2003,f,T,Norway,Cyprus,0
2003,f,T,Norway,Estonia,0
2003,f,T,Norway,France,0
2003,f,T,Norway,Germany,0
2003,f,T,Norway,Greece,0
2003,f,T,Norway,Iceland,12
2003,f,T,Norway,Ireland,6
2003,f,T,Norway,Israel,0
2003,f,T,Norway,Lithuania,0
2003,f,T,Norway,Malta,0
2003,f,T,Norway,Norway,0
2003,f,T,Norway,Poland,4
2003,f,T,Norway,Portugal,0
2003,f,T,Norway,Romania,1
2003,f,T,Norway,Russia,2
2003,f,T,Norway,Slovenia,0
2003,f,T,Norway,Spain,0
2003,f,T,Norway,Sweden,7
2003,f,T,Norway,The Netherlands,5
2003,f,T,Norway,Turkey,10
2003,f,T,Norway,Ukraine,0
2003,f,T,Norway,United Kingdom,0
2003,f,T,Poland,Austria,0
2003,f,T,Poland,Belgium,12
2003,f,T,Poland,Bosnia & Herzegovina,0
2003,f,T,Poland,Croatia,0
2003,f,T,Poland,Cyprus,0
2003,f,T,Poland,Estonia,0
2003,f,T,Poland,France,3
2003,f,T,Poland,Germany,5
2003,f,T,Poland,Greece,0
2003,f,T,Poland,Iceland,1
2003,f,T,Poland,Ireland,0
2003,f,T,Poland,Israel,0
2003,f,T,Poland,Lithuania,0
2003,f,T,Poland,Malta,0
2003,f,T,Poland,Norway,6
2003,f,T,Poland,Poland,0
2003,f,T,Poland,Portugal,0
2003,f,T,Poland,Romania,8
2003,f,T,Poland,Russia,4
2003,f,T,Poland,Slovenia,0
2003,f,T,Poland,Spain,0
2003,f,T,Poland,Sweden,7
2003,f,T,Poland,The Netherlands,0
2003,f,T,Poland,Turkey,2
2003,f,T,Poland,Ukraine,10
2003,f,T,Poland,United Kingdom,0
2003,f,T,Portugal,Austria,10
2003,f,T,Portugal,Belgium,6
2003,f,T,Portugal,Bosnia & Herzegovina,0
2003,f,T,Portugal,Croatia,0
2003,f,T,Portugal,Cyprus,0
2003,f,T,Portugal,Estonia,0
2003,f,T,Portugal,France,2
2003,f,T,Portugal,Germany,0
2003,f,T,Portugal,Greece,0
2003,f,T,Portugal,Iceland,0
2003,f,T,Portugal,Ireland,7
2003,f,T,Portugal,Israel,0
2003,f,T,Portugal,Lithuania,0
2003,f,T,Portugal,Malta,1
2003,f,T,Portugal,Norway,5
2003,f,T,Portugal,Poland,0
2003,f,T,Portugal,Portugal,0
2003,f,T,Portugal,Romania,0
2003,f,T,Portugal,Russia,4
2003,f,T,Portugal,Slovenia,0
2003,f,T,Portugal,Spain,12
2003,f,T,Portugal,Sweden,3
2003,f,T,Portugal,The Netherlands,0
2003,f,T,Portugal,Turkey,8
2003,f,T,Portugal,Ukraine,0
2003,f,T,Portugal,United Kingdom,0
2003,f,T,Romania,Austria,0
2003,f,T,Romania,Belgium,8
2003,f,T,Romania,Bosnia & Herzegovina,0
2003,f,T,Romania,Croatia,0
2003,f,T,Romania,Cyprus,0
2003,f,T,Romania,Estonia,0
2003,f,T,Romania,France,6
2003,f,T,Romania,Germany,1
2003,f,T,Romania,Greece,2
2003,f,T,Romania,Iceland,0
2003,f,T,Romania,Ireland,0
2003,f,T,Romania,Israel,0
2003,f,T,Romania,Lithuania,0
2003,f,T,Romania,Malta,0
2003,f,T,Romania,Norway,3
2003,f,T,Romania,Poland,4
2003,f,T,Romania,Portugal,0
2003,f,T,Romania,Romania,0
2003,f,T,Romania,Russia,7
2003,f,T,Romania,Slovenia,0
2003,f,T,Romania,Spain,5
2003,f,T,Romania,Sweden,12
2003,f,T,Romania,The Netherlands,0
2003,f,T,Romania,Turkey,10
2003,f,T,Romania,Ukraine,0
2003,f,T,Romania,United Kingdom,0
2003,f,J,Russia,Austria,0
2003,f,J,Russia,Belgium,3
2003,f,J,Russia,Bosnia & Herzegovina,0
2003,f,J,Russia,Croatia,0
2003,f,J,Russia,Cyprus,0
2003,f,J,Russia,Estonia,2
2003,f,J,Russia,France,0
2003,f,J,Russia,Germany,7
2003,f,J,Russia,Greece,1
2003,f,J,Russia,Iceland,0
2003,f,J,Russia,Ireland,0
2003,f,J,Russia,Israel,5
2003,f,J,Russia,Lithuania,0
2003,f,J,Russia,Malta,0
2003,f,J,Russia,Norway,4
2003,f,J,Russia,Poland,0
2003,f,J,Russia,Portugal,0
2003,f,J,Russia,Romania,12
2003,f,J,Russia,Russia,0
2003,f,J,Russia,Slovenia,0
2003,f,J,Russia,Spain,6
2003,f,J,Russia,Sweden,0
2003,f,J,Russia,The Netherlands,10
2003,f,J,Russia,Turkey,0
2003,f,J,Russia,Ukraine,8
2003,f,J,Russia,United Kingdom,0
2003,f,T,Slovenia,Austria,7
2003,f,T,Slovenia,Belgium,3
2003,f,T,Slovenia,Bosnia & Herzegovina,0
2003,f,T,Slovenia,Croatia,8
2003,f,T,Slovenia,Cyprus,0
2003,f,T,Slovenia,Estonia,0
2003,f,T,Slovenia,France,0
2003,f,T,Slovenia,Germany,0
2003,f,T,Slovenia,Greece,0
2003,f,T,Slovenia,Iceland,4
2003,f,T,Slovenia,Ireland,2
2003,f,T,Slovenia,Israel,0
2003,f,T,Slovenia,Lithuania,0
2003,f,T,Slovenia,Malta,0
2003,f,T,Slovenia,Norway,5
2003,f,T,Slovenia,Poland,0
2003,f,T,Slovenia,Portugal,0
2003,f,T,Slovenia,Romania,0
2003,f,T,Slovenia,Russia,12
2003,f,T,Slovenia,Slovenia,0
2003,f,T,Slovenia,Spain,1
2003,f,T,Slovenia,Sweden,6
2003,f,T,Slovenia,The Netherlands,0
2003,f,T,Slovenia,Turkey,10
2003,f,T,Slovenia,Ukraine,0
2003,f,T,Slovenia,United Kingdom,0
2003,f,T,Spain,Austria,8
2003,f,T,Spain,Belgium,12
2003,f,T,Spain,Bosnia & Herzegovina,0
2003,f,T,Spain,Croatia,0
2003,f,T,Spain,Cyprus,0
2003,f,T,Spain,Estonia,0
2003,f,T,Spain,France,0
2003,f,T,Spain,Germany,4
2003,f,T,Spain,Greece,0
2003,f,T,Spain,Iceland,0
2003,f,T,Spain,Ireland,0
2003,f,T,Spain,Israel,1
2003,f,T,Spain,Lithuania,0
2003,f,T,Spain,Malta,0
2003,f,T,Spain,Norway,0
2003,f,T,Spain,Poland,5
2003,f,T,Spain,Portugal,2
2003,f,T,Spain,Romania,10
2003,f,T,Spain,Russia,6
2003,f,T,Spain,Slovenia,0
2003,f,T,Spain,Spain,0
2003,f,T,Spain,Sweden,7
2003,f,T,Spain,The Netherlands,0
2003,f,T,Spain,Turkey,3
2003,f,T,Spain,Ukraine,0
2003,f,T,Spain,United Kingdom,0
2003,f,T,Sweden,Austria,6
2003,f,T,Sweden,Belgium,0
2003,f,T,Sweden,Bosnia & Herzegovina,0
2003,f,T,Sweden,Croatia,0
2003,f,T,Sweden,Cyprus,0
2003,f,T,Sweden,Estonia,0
2003,f,T,Sweden,France,0
2003,f,T,Sweden,Germany,10
2003,f,T,Sweden,Greece,0
2003,f,T,Sweden,Iceland,7
2003,f,T,Sweden,Ireland,0
2003,f,T,Sweden,Israel,0
2003,f,T,Sweden,Lithuania,0
2003,f,T,Sweden,Malta,0
2003,f,T,Sweden,Norway,12
2003,f,T,Sweden,Poland,3
2003,f,T,Sweden,Portugal,0
2003,f,T,Sweden,Romania,1
2003,f,T,Sweden,Russia,2
2003,f,T,Sweden,Slovenia,0
2003,f,T,Sweden,Spain,4
2003,f,T,Sweden,Sweden,0
2003,f,T,Sweden,The Netherlands,5
2003,f,T,Sweden,Turkey,8
2003,f,T,Sweden,Ukraine,0
2003,f,T,Sweden,United Kingdom,0
2003,f,T,The Netherlands,Austria,8
2003,f,T,The Netherlands,Belgium,10
2003,f,T,The Netherlands,Bosnia & Herzegovina,0
2003,f,T,The Netherlands,Croatia,0
2003,f,T,The Netherlands,Cyprus,0
2003,f,T,The Netherlands,Estonia,0
2003,f,T,The Netherlands,France,0
2003,f,T,The Netherlands,Germany,2
2003,f,T,The Netherlands,Greece,0
2003,f,T,The Netherlands,Iceland,6
2003,f,T,The Netherlands,Ireland,0
2003,f,T,The Netherlands,Israel,0
2003,f,T,The Netherlands,Lithuania,0
2003,f,T,The Netherlands,Malta,0
2003,f,T,The Netherlands,Norway,7
2003,f,T,The Netherlands,Poland,4
2003,f,T,The Netherlands,Portugal,0
2003,f,T,The Netherlands,Romania,0
2003,f,T,The Netherlands,Russia,1
2003,f,T,The Netherlands,Slovenia,0
2003,f,T,The Netherlands,Spain,5
2003,f,T,The Netherlands,Sweden,3
2003,f,T,The Netherlands,The Netherlands,0
2003,f,T,The Netherlands,Turkey,12
2003,f,T,The Netherlands,Ukraine,0
2003,f,T,The Netherlands,United Kingdom,0
2003,f,T,Turkey,Austria,6
2003,f,T,Turkey,Belgium,7
2003,f,T,Turkey,Bosnia & Herzegovina,12
2003,f,T,Turkey,Croatia,3
2003,f,T,Turkey,Cyprus,0
2003,f,T,Turkey,Estonia,0
2003,f,T,Turkey,France,0
2003,f,T,Turkey,Germany,0
2003,f,T,Turkey,Greece,4
2003,f,T,Turkey,Iceland,8
2003,f,T,Turkey,Ireland,5
2003,f,T,Turkey,Israel,0
2003,f,T,Turkey,Lithuania,0
2003,f,T,Turkey,Malta,0
2003,f,T,Turkey,Norway,0
2003,f,T,Turkey,Poland,0
2003,f,T,Turkey,Portugal,0
2003,f,T,Turkey,Romania,1
2003,f,T,Turkey,Russia,10
2003,f,T,Turkey,Slovenia,0
2003,f,T,Turkey,Spain,2
2003,f,T,Turkey,Sweden,0
2003,f,T,Turkey,The Netherlands,0
2003,f,T,Turkey,Turkey,0
2003,f,T,Turkey,Ukraine,0
2003,f,T,Turkey,United Kingdom,0
2003,f,T,Ukraine,Austria,0
2003,f,T,Ukraine,Belgium,10
2003,f,T,Ukraine,Bosnia & Herzegovina,0
2003,f,T,Ukraine,Croatia,0
2003,f,T,Ukraine,Cyprus,0
2003,f,T,Ukraine,Estonia,0
2003,f,T,Ukraine,France,0
2003,f,T,Ukraine,Germany,0
2003,f,T,Ukraine,Greece,0
2003,f,T,Ukraine,Iceland,4
2003,f,T,Ukraine,Ireland,1
2003,f,T,Ukraine,Israel,0
2003,f,T,Ukraine,Lithuania,0
2003,f,T,Ukraine,Malta,0
2003,f,T,Ukraine,Norway,7
2003,f,T,Ukraine,Poland,8
2003,f,T,Ukraine,Portugal,3
2003,f,T,Ukraine,Romania,6
2003,f,T,Ukraine,Russia,12
2003,f,T,Ukraine,Slovenia,0
2003,f,T,Ukraine,Spain,0
2003,f,T,Ukraine,Sweden,5
2003,f,T,Ukraine,The Netherlands,0
2003,f,T,Ukraine,Turkey,2
2003,f,T,Ukraine,Ukraine,0
2003,f,T,Ukraine,United Kingdom,0
2003,f,T,United Kingdom,Austria,8
2003,f,T,United Kingdom,Belgium,5
2003,f,T,United Kingdom,Bosnia & Herzegovina,0
2003,f,T,United Kingdom,Croatia,0
2003,f,T,United Kingdom,Cyprus,0
2003,f,T,United Kingdom,Estonia,3
2003,f,T,United Kingdom,France,0
2003,f,T,United Kingdom,Germany,4
2003,f,T,United Kingdom,Greece,0
2003,f,T,United Kingdom,Iceland,0
2003,f,T,United Kingdom,Ireland,12
2003,f,T,United Kingdom,Israel,0
2003,f,T,United Kingdom,Lithuania,0
2003,f,T,United Kingdom,Malta,0
2003,f,T,United Kingdom,Norway,6
2003,f,T,United Kingdom,Poland,2
2003,f,T,United Kingdom,Portugal,0
2003,f,T,United Kingdom,Romania,0
2003,f,T,United Kingdom,Russia,0
2003,f,T,United Kingdom,Slovenia,0
2003,f,T,United Kingdom,Spain,0
2003,f,T,United Kingdom,Sweden,10
2003,f,T,United Kingdom,The Netherlands,1
2003,f,T,United Kingdom,Turkey,7
2003,f,T,United Kingdom,Ukraine,0
2003,f,T,United Kingdom,United Kingdom,0
2004,f,T,Albania,Albania,0
2004,f,T,Albania,Austria,0
2004,f,T,Albania,Belgium,0
2004,f,T,Albania,Bosnia & Herzegovina,10
2004,f,T,Albania,Croatia,0
2004,f,T,Albania,Cyprus,0
2004,f,T,Albania,F.Y.R. Macedonia,6
2004,f,T,Albania,France,1
2004,f,T,Albania,Germany,2
2004,f,T,Albania,Greece,12
2004,f,T,Albania,Iceland,0
2004,f,T,Albania,Ireland,0
2004,f,T,Albania,Malta,3
2004,f,T,Albania,Norway,0
2004,f,T,Albania,Poland,0
2004,f,T,Albania,Romania,0
2004,f,T,Albania,Russia,0
2004,f,T,Albania,Serbia & Montenegro,7
2004,f,T,Albania,Spain,0
2004,f,T,Albania,Sweden,4
2004,f,T,Albania,The Netherlands,0
2004,f,T,Albania,Turkey,8
2004,f,T,Albania,Ukraine,5
2004,f,T,Albania,United Kingdom,0
2004,f,T,Andorra,Albania,0
2004,f,T,Andorra,Austria,0
2004,f,T,Andorra,Belgium,1
2004,f,T,Andorra,Bosnia & Herzegovina,0
2004,f,T,Andorra,Croatia,0
2004,f,T,Andorra,Cyprus,4
2004,f,T,Andorra,F.Y.R. Macedonia,0
2004,f,T,Andorra,France,7
2004,f,T,Andorra,Germany,0
2004,f,T,Andorra,Greece,8
2004,f,T,Andorra,Iceland,0
2004,f,T,Andorra,Ireland,0
2004,f,T,Andorra,Malta,6
2004,f,T,Andorra,Norway,0
2004,f,T,Andorra,Poland,0
2004,f,T,Andorra,Romania,0
2004,f,T,Andorra,Russia,0
2004,f,T,Andorra,Serbia & Montenegro,2
2004,f,T,Andorra,Spain,12
2004,f,T,Andorra,Sweden,5
2004,f,T,Andorra,The Netherlands,0
2004,f,T,Andorra,Turkey,3
2004,f,T,Andorra,Ukraine,10
2004,f,T,Andorra,United Kingdom,0
2004,f,T,Austria,Albania,5
2004,f,T,Austria,Austria,0
2004,f,T,Austria,Belgium,0
2004,f,T,Austria,Bosnia & Herzegovina,7
2004,f,T,Austria,Croatia,3
2004,f,T,Austria,Cyprus,6
2004,f,T,Austria,F.Y.R. Macedonia,0
2004,f,T,Austria,France,0
2004,f,T,Austria,Germany,10
2004,f,T,Austria,Greece,2
2004,f,T,Austria,Iceland,0
2004,f,T,Austria,Ireland,0
2004,f,T,Austria,Malta,0
2004,f,T,Austria,Norway,0
2004,f,T,Austria,Poland,0
2004,f,T,Austria,Romania,0
2004,f,T,Austria,Russia,0
2004,f,T,Austria,Serbia & Montenegro,12
2004,f,T,Austria,Spain,0
2004,f,T,Austria,Sweden,1
2004,f,T,Austria,The Netherlands,0
2004,f,T,Austria,Turkey,8
2004,f,T,Austria,Ukraine,4
2004,f,T,Austria,United Kingdom,0
2004,f,T,Belarus,Albania,0
2004,f,T,Belarus,Austria,0
2004,f,T,Belarus,Belgium,0
2004,f,T,Belarus,Bosnia & Herzegovina,0
2004,f,T,Belarus,Croatia,5
2004,f,T,Belarus,Cyprus,8
2004,f,T,Belarus,F.Y.R. Macedonia,0
2004,f,T,Belarus,France,0
2004,f,T,Belarus,Germany,0
2004,f,T,Belarus,Greece,6
2004,f,T,Belarus,Iceland,0
2004,f,T,Belarus,Ireland,0
2004,f,T,Belarus,Malta,0
2004,f,T,Belarus,Norway,0
2004,f,T,Belarus,Poland,0
2004,f,T,Belarus,Romania,0
2004,f,T,Belarus,Russia,12
2004,f,T,Belarus,Serbia & Montenegro,7
2004,f,T,Belarus,Spain,2
2004,f,T,Belarus,Sweden,4
2004,f,T,Belarus,The Netherlands,0
2004,f,T,Belarus,Turkey,3
2004,f,T,Belarus,Ukraine,10
2004,f,T,Belarus,United Kingdom,1
2004,f,T,Belgium,Albania,1
2004,f,T,Belgium,Austria,0
2004,f,T,Belgium,Belgium,0
2004,f,T,Belgium,Bosnia & Herzegovina,0
2004,f,T,Belgium,Croatia,0
2004,f,T,Belgium,Cyprus,4
2004,f,T,Belgium,F.Y.R. Macedonia,0
2004,f,T,Belgium,France,10
2004,f,T,Belgium,Germany,0
2004,f,T,Belgium,Greece,8
2004,f,T,Belgium,Iceland,0
2004,f,T,Belgium,Ireland,0
2004,f,T,Belgium,Malta,0
2004,f,T,Belgium,Norway,0
2004,f,T,Belgium,Poland,0
2004,f,T,Belgium,Romania,0
2004,f,T,Belgium,Russia,0
2004,f,T,Belgium,Serbia & Montenegro,3
2004,f,T,Belgium,Spain,7
2004,f,T,Belgium,Sweden,2
2004,f,T,Belgium,The Netherlands,6
2004,f,T,Belgium,Turkey,12
2004,f,T,Belgium,Ukraine,5
2004,f,T,Belgium,United Kingdom,0
2004,f,T,Bosnia & Herzegovina,Albania,4
2004,f,T,Bosnia & Herzegovina,Austria,0
2004,f,T,Bosnia & Herzegovina,Belgium,0
2004,f,T,Bosnia & Herzegovina,Bosnia & Herzegovina,0
2004,f,T,Bosnia & Herzegovina,Croatia,10
2004,f,T,Bosnia & Herzegovina,Cyprus,0
2004,f,T,Bosnia & Herzegovina,F.Y.R. Macedonia,8
2004,f,T,Bosnia & Herzegovina,France,0
2004,f,T,Bosnia & Herzegovina,Germany,3
2004,f,T,Bosnia & Herzegovina,Greece,5
2004,f,T,Bosnia & Herzegovina,Iceland,0
2004,f,T,Bosnia & Herzegovina,Ireland,0
2004,f,T,Bosnia & Herzegovina,Malta,1
2004,f,T,Bosnia & Herzegovina,Norway,0
2004,f,T,Bosnia & Herzegovina,Poland,0
2004,f,T,Bosnia & Herzegovina,Romania,0
2004,f,T,Bosnia & Herzegovina,Russia,0
2004,f,T,Bosnia & Herzegovina,Serbia & Montenegro,12
2004,f,T,Bosnia & Herzegovina,Spain,0
2004,f,T,Bosnia & Herzegovina,Sweden,2
2004,f,T,Bosnia & Herzegovina,The Netherlands,0
2004,f,T,Bosnia & Herzegovina,Turkey,7
2004,f,T,Bosnia & Herzegovina,Ukraine,6
2004,f,T,Bosnia & Herzegovina,United Kingdom,0
2004,f,T,Croatia,Albania,6
2004,f,T,Croatia,Austria,0
2004,f,T,Croatia,Belgium,0
2004,f,T,Croatia,Bosnia & Herzegovina,10
2004,f,T,Croatia,Croatia,0
2004,f,T,Croatia,Cyprus,4
2004,f,T,Croatia,F.Y.R. Macedonia,5
2004,f,T,Croatia,France,0
2004,f,T,Croatia,Germany,1
2004,f,T,Croatia,Greece,7
2004,f,T,Croatia,Iceland,0
2004,f,T,Croatia,Ireland,0
2004,f,T,Croatia,Malta,2
2004,f,T,Croatia,Norway,0
2004,f,T,Croatia,Poland,0
2004,f,T,Croatia,Romania,0
2004,f,T,Croatia,Russia,0
2004,f,T,Croatia,Serbia & Montenegro,12
2004,f,T,Croatia,Spain,0
2004,f,T,Croatia,Sweden,0
2004,f,T,Croatia,The Netherlands,0
2004,f,T,Croatia,Turkey,3
2004,f,T,Croatia,Ukraine,8
2004,f,T,Croatia,United Kingdom,0
2004,f,T,Cyprus,Albania,0
2004,f,T,Cyprus,Austria,0
2004,f,T,Cyprus,Belgium,1
2004,f,T,Cyprus,Bosnia & Herzegovina,0
2004,f,T,Cyprus,Croatia,0
2004,f,T,Cyprus,Cyprus,0
2004,f,T,Cyprus,F.Y.R. Macedonia,0
2004,f,T,Cyprus,France,0
2004,f,T,Cyprus,Germany,0
2004,f,T,Cyprus,Greece,12
2004,f,T,Cyprus,Iceland,0
2004,f,T,Cyprus,Ireland,0
2004,f,T,Cyprus,Malta,0
2004,f,T,Cyprus,Norway,0
2004,f,T,Cyprus,Poland,2
2004,f,T,Cyprus,Romania,3
2004,f,T,Cyprus,Russia,6
2004,f,T,Cyprus,Serbia & Montenegro,10
2004,f,T,Cyprus,Spain,7
2004,f,T,Cyprus,Sweden,5
2004,f,T,Cyprus,The Netherlands,0
2004,f,T,Cyprus,Turkey,4
2004,f,T,Cyprus,Ukraine,8
2004,f,T,Cyprus,United Kingdom,0
2004,f,T,Denmark,Albania,4
2004,f,T,Denmark,Austria,0
2004,f,T,Denmark,Belgium,0
2004,f,T,Denmark,Bosnia & Herzegovina,8
2004,f,T,Denmark,Croatia,0
2004,f,T,Denmark,Cyprus,6
2004,f,T,Denmark,F.Y.R. Macedonia,0
2004,f,T,Denmark,France,0
2004,f,T,Denmark,Germany,0
2004,f,T,Denmark,Greece,3
2004,f,T,Denmark,Iceland,2
2004,f,T,Denmark,Ireland,0
2004,f,T,Denmark,Malta,1
2004,f,T,Denmark,Norway,0
2004,f,T,Denmark,Poland,0
2004,f,T,Denmark,Romania,0
2004,f,T,Denmark,Russia,0
2004,f,T,Denmark,Serbia & Montenegro,7
2004,f,T,Denmark,Spain,0
2004,f,T,Denmark,Sweden,12
2004,f,T,Denmark,The Netherlands,0
2004,f,T,Denmark,Turkey,10
2004,f,T,Denmark,Ukraine,5
2004,f,T,Denmark,United Kingdom,0
2004,f,T,Estonia,Albania,0
2004,f,T,Estonia,Austria,0
2004,f,T,Estonia,Belgium,0
2004,f,T,Estonia,Bosnia & Herzegovina,0
2004,f,T,Estonia,Croatia,0
2004,f,T,Estonia,Cyprus,7
2004,f,T,Estonia,F.Y.R. Macedonia,0
2004,f,T,Estonia,France,0
2004,f,T,Estonia,Germany,2
2004,f,T,Estonia,Greece,5
2004,f,T,Estonia,Iceland,0
2004,f,T,Estonia,Ireland,0
2004,f,T,Estonia,Malta,6
2004,f,T,Estonia,Norway,0
2004,f,T,Estonia,Poland,0
2004,f,T,Estonia,Romania,0
2004,f,T,Estonia,Russia,8
2004,f,T,Estonia,Serbia & Montenegro,1
2004,f,T,Estonia,Spain,0
2004,f,T,Estonia,Sweden,10
2004,f,T,Estonia,The Netherlands,3
2004,f,T,Estonia,Turkey,0
2004,f,T,Estonia,Ukraine,12
2004,f,T,Estonia,United Kingdom,4
2004,f,T,F.Y.R. Macedonia,Albania,12
2004,f,T,F.Y.R. Macedonia,Austria,0
2004,f,T,F.Y.R. Macedonia,Belgium,0
2004,f,T,F.Y.R. Macedonia,Bosnia & Herzegovina,4
2004,f,T,F.Y.R. Macedonia,Croatia,5
2004,f,T,F.Y.R. Macedonia,Cyprus,0
2004,f,T,F.Y.R. Macedonia,F.Y.R. Macedonia,0
2004,f,T,F.Y.R. Macedonia,France,0
2004,f,T,F.Y.R. Macedonia,Germany,0
2004,f,T,F.Y.R. Macedonia,Greece,7
2004,f,T,F.Y.R. Macedonia,Iceland,0
2004,f,T,F.Y.R. Macedonia,Ireland,0
2004,f,T,F.Y.R. Macedonia,Malta,3
2004,f,T,F.Y.R. Macedonia,Norway,0
2004,f,T,F.Y.R. Macedonia,Poland,0
2004,f,T,F.Y.R. Macedonia,Romania,0
2004,f,T,F.Y.R. Macedonia,Russia,0
2004,f,T,F.Y.R. Macedonia,Serbia & Montenegro,10
2004,f,T,F.Y.R. Macedonia,Spain,1
2004,f,T,F.Y.R. Macedonia,Sweden,2
2004,f,T,F.Y.R. Macedonia,The Netherlands,0
2004,f,T,F.Y.R. Macedonia,Turkey,6
2004,f,T,F.Y.R. Macedonia,Ukraine,8
2004,f,T,F.Y.R. Macedonia,United Kingdom,0
2004,f,T,Finland,Albania,3
2004,f,T,Finland,Austria,0
2004,f,T,Finland,Belgium,0
2004,f,T,Finland,Bosnia & Herzegovina,0
2004,f,T,Finland,Croatia,1
2004,f,T,Finland,Cyprus,7
2004,f,T,Finland,F.Y.R. Macedonia,0
2004,f,T,Finland,France,0
2004,f,T,Finland,Germany,0
2004,f,T,Finland,Greece,6
2004,f,T,Finland,Iceland,2
2004,f,T,Finland,Ireland,0
2004,f,T,Finland,Malta,0
2004,f,T,Finland,Norway,0
2004,f,T,Finland,Poland,0
2004,f,T,Finland,Romania,0
2004,f,T,Finland,Russia,4
2004,f,T,Finland,Serbia & Montenegro,10
2004,f,T,Finland,Spain,0
2004,f,T,Finland,Sweden,12
2004,f,T,Finland,The Netherlands,0
2004,f,T,Finland,Turkey,5
2004,f,T,Finland,Ukraine,8
2004,f,T,Finland,United Kingdom,0
2004,f,T,France,Albania,1
2004,f,T,France,Austria,4
2004,f,T,France,Belgium,0
2004,f,T,France,Bosnia & Herzegovina,0
2004,f,T,France,Croatia,0
2004,f,T,France,Cyprus,5
2004,f,T,France,F.Y.R. Macedonia,0
2004,f,T,France,France,0
2004,f,T,France,Germany,7
2004,f,T,France,Greece,6
2004,f,T,France,Iceland,0
2004,f,T,France,Ireland,0
2004,f,T,France,Malta,0
2004,f,T,France,Norway,0
2004,f,T,France,Poland,0
2004,f,T,France,Romania,0
2004,f,T,France,Russia,0
2004,f,T,France,Serbia & Montenegro,10
2004,f,T,France,Spain,8
2004,f,T,France,Sweden,3
2004,f,T,France,The Netherlands,0
2004,f,T,France,Turkey,12
2004,f,T,France,Ukraine,2
2004,f,T,France,United Kingdom,0
2004,f,T,Germany,Albania,5
2004,f,T,Germany,Austria,0
2004,f,T,Germany,Belgium,0
2004,f,T,Germany,Bosnia & Herzegovina,0
2004,f,T,Germany,Croatia,1
2004,f,T,Germany,Cyprus,8
2004,f,T,Germany,F.Y.R. Macedonia,0
2004,f,T,Germany,France,0
2004,f,T,Germany,Germany,0
2004,f,T,Germany,Greece,7
2004,f,T,Germany,Iceland,0
2004,f,T,Germany,Ireland,0
2004,f,T,Germany,Malta,0
2004,f,T,Germany,Norway,0
2004,f,T,Germany,Poland,4
2004,f,T,Germany,Romania,0
2004,f,T,Germany,Russia,0
2004,f,T,Germany,Serbia & Montenegro,10
2004,f,T,Germany,Spain,2
2004,f,T,Germany,Sweden,3
2004,f,T,Germany,The Netherlands,0
2004,f,T,Germany,Turkey,12
2004,f,T,Germany,Ukraine,6
2004,f,T,Germany,United Kingdom,0
2004,f,T,Greece,Albania,10
2004,f,T,Greece,Austria,5
2004,f,T,Greece,Belgium,0
2004,f,T,Greece,Bosnia & Herzegovina,0
2004,f,T,Greece,Croatia,0
2004,f,T,Greece,Cyprus,12
2004,f,T,Greece,F.Y.R. Macedonia,0
2004,f,T,Greece,France,0
2004,f,T,Greece,Germany,0
2004,f,T,Greece,Greece,0
2004,f,T,Greece,Iceland,0
2004,f,T,Greece,Ireland,0
2004,f,T,Greece,Malta,1
2004,f,T,Greece,Norway,0
2004,f,T,Greece,Poland,4
2004,f,T,Greece,Romania,0
2004,f,T,Greece,Russia,2
2004,f,T,Greece,Serbia & Montenegro,8
2004,f,T,Greece,Spain,3
2004,f,T,Greece,Sweden,0
2004,f,T,Greece,The Netherlands,0
2004,f,T,Greece,Turkey,6
2004,f,T,Greece,Ukraine,7
2004,f,T,Greece,United Kingdom,0
2004,f,T,Iceland,Albania,4
2004,f,T,Iceland,Austria,0
2004,f,T,Iceland,Belgium,0
2004,f,T,Iceland,Bosnia & Herzegovina,0
2004,f,T,Iceland,Croatia,0
2004,f,T,Iceland,Cyprus,10
2004,f,T,Iceland,F.Y.R. Macedonia,0
2004,f,T,Iceland,France,0
2004,f,T,Iceland,Germany,0
2004,f,T,Iceland,Greece,6
2004,f,T,Iceland,Iceland,0
2004,f,T,Iceland,Ireland,0
2004,f,T,Iceland,Malta,0
2004,f,T,Iceland,Norway,0
2004,f,T,Iceland,Poland,3
2004,f,T,Iceland,Romania,0
2004,f,T,Iceland,Russia,0
2004,f,T,Iceland,Serbia & Montenegro,7
2004,f,T,Iceland,Spain,1
2004,f,T,Iceland,Sweden,8
2004,f,T,Iceland,The Netherlands,0
2004,f,T,Iceland,Turkey,5
2004,f,T,Iceland,Ukraine,12
2004,f,T,Iceland,United Kingdom,2
2004,f,T,Ireland,Albania,2
2004,f,T,Ireland,Austria,0
2004,f,T,Ireland,Belgium,0
2004,f,T,Ireland,Bosnia & Herzegovina,0
2004,f,T,Ireland,Croatia,0
